rate,rate_mean,rate_std,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29,mean_30,mean_31,mean_32,mean_33,mean_34,mean_35,mean_36,mean_37,mean_38,mean_39,mean_40,mean_41,mean_42,mean_43,mean_44,mean_45,mean_46,mean_47,mean_48,mean_49,mean_50,std_1,std_2,std_3,std_4,std_5,std_6,std_7,std_8,std_9,std_10,std_11,std_12,std_13,std_14,std_15,std_16,std_17,std_18,std_19,std_20,std_21,std_22,std_23,std_24,std_25,std_26,std_27,std_28,std_29,std_30,std_31,std_32,std_33,std_34,std_35,std_36,std_37,std_38,std_39,std_40,std_41,std_42,std_43,std_44,std_45,std_46,std_47,std_48,std_49,std_50
1010.6420609900232,1010.6420609900232,0.0,-0.24319453144681255,-0.03752615904544536,-0.03705853392163018,-0.0775084440663839,-0.0687713109357938,0.0455652076245058,-0.18094637512950074,-0.032241587002005974,0.05422840981707212,0.032560574376541036,-0.05521035323177071,0.07396724344769405,0.022885554363316265,-0.0758698537644962,0.14470081332701226,0.07587155385122596,-0.02651169918367356,0.03265923111239879,0.008971987117687536,0.16396761811924823,-0.020498448439226304,0.007109053793243772,-0.17792698645763705,0.11309186166336012,-0.13066828684952358,0.0679529134613174,-0.11090682035893855,0.05138116443941848,0.09453869927237904,-0.04668981290018705,0.031691190590444104,0.10464126736047857,-0.002154572216243611,-0.06608288349593185,0.13401281216425048,-0.039234858082846095,0.04825017617549614,-0.07934715067340065,0.09661789590650476,0.04427715131768416,-0.09558098212565862,0.13996319354386863,-0.019548738309934924,0.12160151257685486,0.10199614783759241,-0.20178329700257477,0.066792940428198,0.023485772149462868,-0.13546510181777094,0.06409776134969265,1.071814068121938,0.9625039361418577,0.9695182191794235,1.1292503842891142,1.0737014969810175,0.9281489869502124,1.042170858012662,1.0580700051121952,0.9485755155106526,0.9665361278669559,1.1061968768690758,1.0746308808368985,1.0378714470946084,1.0092430203016387,1.0426323383059972,0.970876717980944,1.00555501396597,1.0668517665986106,0.948696450274421,0.9846002326871476,1.0375844232976583,1.0523324054306393,1.0278605629719697,0.9301232078309228,1.1038900237888603,1.0585619077651542,0.9665205597702646,1.0692578651453546,1.0036967026095107,0.9438688162108685,1.0260864657165991,0.9622761519565415,0.9286953778339045,1.0223567576717536,1.2035993198795312,1.0146920774780641,1.030393751783936,0.8997282466708164,0.9931005829715291,0.9308701109123836,1.0623185378245936,0.9817778391383661,0.9383815734741725,0.9979574602382166,0.9408263671212533,0.9543373646278812,0.9933217920472582,0.958014726440573,0.864804451181326,1.0293332700742874
1013.4587320343576,1012.0503965121904,1.9916871958205575,-0.21417133055153859,-0.16623097456514954,-0.055326235923731024,0.13617226534342058,0.05123990536228158,0.1506622675161494,-0.18311804510133403,0.13440417019550654,-0.14688170356238134,-0.047536111357063565,-0.2035999265755424,-0.09051278943014392,0.03007388434534434,0.01914399886331485,0.032944959117342035,-0.18304832687847483,-0.04433858786096519,-0.042262659907194494,0.005016112019691188,0.0515023697676623,0.1745191356384867,0.0624412584240961,0.011879046342501092,0.10430396415363707,-0.10187881926886953,-0.04616010916408816,0.053901103648882696,0.05017261021824798,0.027067170712957247,-0.04273324175242335,-0.0024170133747564316,-0.10859778239569824,0.14141003316543282,-0.008304178834105839,-0.11064585760524576,-0.105388963362048,-0.12260752108491517,0.22796427864030108,0.13520785864310472,-0.02114644139290603,0.0867490791777575,0.016349916069953348,0.024177977198540618,-0.060585954327900995,-0.20403374203030292,0.06944204476021226,0.12984816593294488,-0.08220928407470428,0.08860834926905552,-0.14361598353488517,0.9902631504264178,1.0116067023814914,1.0764477279842972,1.0774911152270437,0.8853040506700024,1.0541314239290591,1.0137055119373957,0.9717341829002504,1.004138486300862,0.9646932898894856,0.953899559352599,0.9955227573532545,1.0803341237089399,1.006343346046228,1.0626488177299038,0.9458915094408039,0.9926946085610953,1.0704987071760563,0.9856036589808059,0.7977853369794997,0.9095691879033567,0.8811230218807372,1.0642075315421675,0.9219274068130853,1.0080641796202716,0.9163577424483292,0.9101583315728942,1.0275232939337346,0.962262661896436,0.9152090086651156,1.0752739885425464,1.073825498768496,1.0749701389090696,0.9548087127203698,0.9652069779406991,0.9294985440475608,0.9151106031419455,0.923670880967198,0.9856549601139722,0.8432471502080762,1.0474712711940224,0.961085008647042,0.9795249666593684,1.064281656426188,0.8973969385304652,1.1826621843795146,0.9757657970984942,1.0524442107211252,0.9558018183395693,0.9321223839988626
993.3426181932886,1005.8144704058899,10.983038791505845,-0.04438379270269082,-0.08087327557164543,0.210560104730374,-0.07471473531354002,-0.04053479468652833,-0.10691267499695264,0.0809723258607284,-0.07606545474227112,-0.006343942536334595,0.13478963600440586,-0.0074572754219226845,-0.10399116289901271,-0.1563929291994059,0.1775088527781966,0.001252836915789769,-0.10718294666313107,0.05403515077728225,0.02228843197080709,0.14139479437851887,0.005207072131363297,0.07804290894391995,0.13978205656366918,0.09514962151849506,0.059777310434240574,0.115046061140826,-0.07439378476905635,0.12539912329951147,0.006642052670963287,0.022453127879474163,0.08574217694035535,0.10749834047583884,-0.03451841776968038,0.07472182537743313,0.04688478244460915,0.01623716038345373,0.06946381266023466,0.053296138107069825,0.057328417266983796,-0.05031130235456078,-0.05249759547841219,-0.0008588253491349878,0.207901664487329,-0.060906341283268,0.08174733051552145,-0.015914111083625063,-0.12060098262218709,-0.009745635708486206,0.05803193701131725,-0.045584607238124936,-0.2453757558787861,0.9326874277127487,0.9442649939725336,0.9656399406733502,0.9929879459646759,1.0380910835130042,1.0405823992573944,1.0505592325558255,1.0263624007003127,1.0309863686656757,1.0443032005699733,0.9995744152032595,1.0839390729438347,1.014957232911724,0.9125266574058083,0.9740982937337486,0.8450479217199282,1.0326106102025003,0.9094752998203814,0.9844858943445363,1.0201297945950152,0.9784889577102823,0.9315945573463791,0.9774517652986965,0.9364675960798948,0.9212296651632303,0.9912730228137056,1.0721836013888268,1.0047710780775365,1.0481132414887684,1.0243358349487317,0.9385009033219422,1.036264671840155,0.9827859789046317,1.0041029150642873,0.9975870171120055,0.959655279847357,1.0648507773962055,1.026062506906418,0.9478051643812478,1.0506053578309782,1.024937515622429,0.9510613621966947,1.063445647917685,0.9929269978679536,0.7678016386027282,0.9568757636137827,1.0791644824859645,0.9484965648192165,1.1000001449365882,0.9763794545571408
1010.0663202249209,1006.8774328606476,11.186898489600274,0.08282125544094945,0.08436546219451312,-0.054450096346153325,-0.07517444194018563,-0.03942861495861602,0.11019957227411512,-0.08615626161593454,-0.00028223523927684626,-0.08194910173077115,-0.2014678629612203,0.0007001437084415507,0.0019885153149801064,-0.010204270162807868,-0.23370470759798287,-0.01121963966871052,-0.14127051011263606,-0.11399014213183437,-0.08520710289920189,-0.15888933410415385,-0.10672056052672582,-0.135342357247863,-0.16405671171514896,-0.1936137103574655,0.06474786005024054,0.0355715336749822,0.08112486397347739,-0.00914895152224784,-0.020132882265876076,-0.1614747860038848,0.1360367410920459,0.13979127716285805,0.10216202942943703,0.05588948652075853,-0.007255301572957632,-0.14744932215394185,0.10163257551613983,0.12276599970920135,0.04716727834627253,-0.007669061377294656,0.03288928816261308,-0.09933324534328475,-0.11188618558081696,0.04401599645949159,-0.0734494231729385,0.07744055008015813,0.173158403131424,0.09257289991546815,0.054967830274950204,0.01613558510652764,-0.017776568399328303,1.058892715916018,1.0129683775037857,0.9525955752497431,1.0293780289828516,1.1350187474122668,0.9918560846831853,0.9289252391889493,0.9820106448688308,1.0567333087929203,1.0459416919817581,0.8350813917944433,1.0802867198231516,0.9282117444377409,1.0379653315871686,0.9831094150059381,0.908957192798528,1.0133368374549416,1.0165013833132206,0.975402505166861,1.0044202108665166,1.028722425637406,1.1185318676082947,0.9348970669774378,1.0324424220146602,1.0261527555739431,0.9417636519423657,0.9706405407340375,0.8917026785484673,0.8535889710915281,0.9639886486754966,0.9709714765068416,1.0068619830581376,1.0715635701759223,1.023574563115296,0.9345495161642833,0.9266776392882234,1.0613335271403523,1.0836229752340616,0.9416435242524462,1.003607011090461,0.9709641421248528,1.034360450712779,0.9649311166643525,0.9042659639765406,0.9790139493187372,0.9013223388020382,1.0432260903156,0.9724469315807223,0.9842384932315811,1.0573523690315523
1009.7715599680758,1007.4562582821333,11.261522639475137,-0.036629864423209174,0.18396952637045344,-0.09344202439573875,0.1605264878486895,0.16846958666686004,-0.003180290747944591,-0.2501045376908706,-0.03246490705951142,0.23183606403956955,0.027251829655551205,-0.06226470681826094,0.08163623997532725,-0.2690952267879677,0.04334057038422701,0.1422969944074105,0.09739229163054315,-0.05302718884134676,0.05210506848455,-0.02419590037560188,0.170004355560692,0.047601269413256195,-0.04617552111310862,-0.0023123385430377287,0.12166814580551975,0.02614770191797524,-0.05253564178680279,-0.05523937889563648,-0.1478298729388573,-0.01282488024815244,-0.08444467558432418,-0.0714241640643162,0.06630055767909461,0.0628628180682182,-0.05596044862160907,0.17735112024364824,0.14116124957679144,-0.026356456633361863,-0.01690003923226456,0.12311540376451538,0.0019133860625141896,-0.004068168893785678,-0.08503960916834853,-0.13856686433146762,0.09515777931091879,-0.10464084948315872,0.06104255380314278,0.06617355880442403,-0.17917232172476807,-0.1048143226171759,-0.1524889402161035,1.0156921512561627,1.0665899377481247,1.0693259307182594,1.041402647016652,0.9605156382947222,1.0044564917544625,0.9929120245343417,1.005244157059328,1.0056338009079282,0.9242599648612434,1.1115050824495636,0.9270984241881284,0.9566898948296713,0.9733766987909077,0.9548365263887726,0.9203411411174545,0.9477861344472442,0.9344562596014228,0.888585088440035,0.9739226412377012,1.0502734897466914,0.8985274104813543,0.9893074613562036,0.9280507704440526,0.9854246405802108,1.1532324988113776,1.040426178415864,1.08361946913501,0.9633477228601386,0.9644479150106515,0.8809307148218019,1.0003498271847346,1.0609211197770023,0.9458449436151019,1.0095236547596904,1.1453817806886308,1.1130512347302097,1.0267294311794828,1.0352460478611902,1.0720723476218526,1.0964375693344197,0.9967559951208963,1.0547824162816481,1.0372003314051783,0.9193208113007196,1.1309828958708128,1.012210997149235,0.9305284193041903,1.0506675101955312,0.8681760995884988
1010.5092957634394,1007.965097862351,11.330286777914658,0.044468555109513724,-0.06783370770853885,-0.03410711471931607,0.048012588646649125,0.09227544540841938,-0.05199564899300044,0.14386868880421425,0.11309209017172844,-0.10090674439633221,-0.11823740828009754,0.1641803124143892,-0.13598801208185807,0.02491057930584279,-0.2135453956702489,0.16318527135564198,0.08460966627209715,0.12384844884685567,-0.046005008632102974,-0.04702578840482686,-0.08397005124163544,0.059421268842725965,-0.043631041949426456,0.10986528944919033,0.07821167664110971,0.3047087283828691,0.17849415661525567,-0.005215088740402978,8.34682810408776e-05,-0.064937789294287,0.1196140581830665,0.1477312444336885,-0.003337731730364173,-0.06745804886207067,0.07250711323102393,-0.009542224314042624,0.047217572049312706,-0.08688491816073439,-0.05802874270238009,0.07800542547867487,0.07166817178368681,-0.0611954077418639,0.17167139560937206,-0.059148572005497474,-0.0632924275047888,0.022136940444715467,-0.05017610537900866,0.01882476080768572,-0.011047185556947857,0.1765896086853542,0.023712628982229353,1.0158181117471132,0.9189753175593256,1.0151605787538842,0.9592297076544106,1.1982965204345022,0.9425248710683964,1.0962480715390144,0.9700721120953184,0.9287403780714342,1.1529901570034797,0.9658216888779735,1.0103140002667652,0.8126763584748699,0.9529007425456115,0.9128625968385468,0.9761708384716687,1.0516012104526458,1.0021788212891654,0.9916803791463322,0.9204781084246728,0.8634169382926895,1.0248979131106934,1.0203886747836852,0.9787939014602888,0.9856715258346667,1.0304119531587903,1.0266594156908821,0.8262059446297915,0.9511744232509619,1.0002658187047708,0.9976297602307604,1.0829709582973541,0.9645982871703259,0.9220538593388433,1.0052283661498387,1.0135093548333043,0.9536043344218982,0.9899579339015713,1.0254975580041525,0.9459095358031515,1.0333785931576027,1.0279226400594188,0.9773922609053247,1.1119186685194407,1.0071097837338692,0.7694380795673279,0.9927419465947005,0.858962493310922,0.9042815375271848,0.8930384103991439
1009.393415202586,1008.1691431966702,11.343140656757724,0.2648092258977223,-0.0638826954779448,-0.09471300483889285,0.2452172280497022,-0.010160665445196592,-0.09237159707192033,-0.13501895463909436,-0.08838912290506883,0.002159341430490831,-0.004679200953472769,-0.10040958323080891,-0.13386688615125408,0.07103732478697944,0.00973572340358863,0.14029467620997127,-0.09740215040276806,-0.08518234338261274,0.1347485305421935,0.09369890312228236,-0.017345608819767665,0.08874215412793728,-0.06425126139848801,0.1479311750244383,-0.02653609911635735,0.075940642492395,-0.09468316247261895,0.05807585240011056,-0.14343197226222174,-0.20227158002099724,0.3070987597660827,-0.07428092589195431,0.05267079459456701,-0.10260322841689273,-0.15672655502242316,0.011167449238342324,0.01221117008021018,0.1332040271332809,0.005880875242325478,0.0905961733142283,-0.08512370277455603,-0.07532897593899585,-0.045096282527304486,-0.02274947217544852,-0.03147165077198034,-0.07772780668174582,-0.08958367555961592,-0.1222307857297964,-0.002096919997475278,0.06892194861192076,0.010190715974385416,0.9848481519527896,0.9243996598445167,0.9178673787458093,1.0516580275027476,1.1442780513862778,0.9592307908807772,0.9612624739858892,0.8915605589399942,1.009831526601519,0.9428719188915646,1.0530201033643607,0.8698972999061925,0.8571191391333585,1.0280267083608832,0.9429655950300895,1.0264761093504866,0.8985573705679133,1.0683384987588243,1.0290722610438388,0.878786161195404,0.9286138838349637,1.0597254253735744,1.0135830153456296,0.9711048583103772,0.8865165216474667,1.017625453498984,0.9991858253932747,0.9308671616389124,1.0053204506308253,1.0531189061928734,1.0684177526893808,0.9427357887977813,0.9725681994895331,1.034597044294394,0.9755355660640335,0.9588953539806221,1.0732337343811003,0.955923807883999,1.0689053160077724,0.8828646838571493,0.9517361148882307,1.0560618608318706,1.0355536584356502,1.0129074723032367,0.9232062232959339,1.0701400682389057,0.8941127532153041,1.0261437164589142,1.0199245554110208,1.124637679966284
1009.9653275792634,1008.3936662444944,11.360903342209367,0.13751722921484563,-0.10972972459500924,-0.18198528412042925,0.07204943901339439,0.011531033454908923,0.05500981423343705,-0.06038479464776282,0.06414087399425467,-0.10524422111527104,-0.11645183959818219,-0.09351644277356376,0.005426127885419715,-0.016386462156115885,0.05829774369821629,-0.14535198048460968,0.0739150444680801,-0.018939226672346064,0.1343204428583305,0.07678250389865023,0.0127489712520754,-0.10495740202087282,0.10883781397712182,-0.02542429293850977,0.06216047357132647,0.04767181864654036,0.013175830825862227,-0.07065789295380034,-0.05097239998385124,-0.03988540708596585,-0.17988441625704163,-0.14252166999546925,-0.1547240991849899,0.01683280621221729,-0.0501374825675518,-0.13568060197751955,0.17593056943690166,-0.08737848238956186,0.011771578985963116,-0.06727581640197779,-0.0029458283151502208,0.09724187372494864,0.06426934313314743,0.044096727728725964,0.10360602720100925,-0.026016195704157394,0.1310060221290043,-0.07690764897209475,0.11538164027415869,-0.08045130359719442,0.173222787828202,0.9447156392416158,0.9848624413715726,0.9998784991838116,1.0405219539232762,0.8687379665235684,0.867941655837331,1.0305811990444709,0.8156993130725391,0.87359391507706,1.0313967359001848,0.9208583520144014,0.9709065229349656,0.8952200976005175,0.9247775250929822,0.9256982572921278,0.9901145604994568,1.0696807833525388,1.021752789841961,0.9685781146440215,0.9597658649727075,0.8827506795636053,0.9991318851627116,0.9513792267267195,1.0373268673156049,0.9963344567854352,0.9525769285725927,0.9983260255207297,1.004861723600417,1.1386784173597078,0.9778646836309222,0.9165820482585569,0.9355947293347092,0.9911683334054854,0.8580604727769373,0.9815025397063722,0.9889564601996662,0.894713890885413,0.9527120174750967,0.947277910749753,1.0636157130519421,1.0009723682856315,0.9523988599800706,1.1253245221145485,0.9749067681175054,0.9197633359599587,0.9437016905223384,1.0041178438027223,0.9554567117677594,0.9242554125649822,1.0021165455165855
1009.9449284241641,1008.5660287089021,11.372664776702706,-0.08762766892631982,-0.00842744170183898,0.06455528870608035,0.012461146043457999,0.055237966229651644,-0.02476939459440052,0.09823231429452754,-0.06540703795960517,-0.08711573756766834,0.050955185507985876,0.11771749517136795,0.06178124072901976,-0.010998441775644336,-0.1541680320832858,-0.06393376299882664,0.11868225613878329,-0.035505659127395756,0.05284105895974015,0.06641467827055048,0.06244950099748518,-0.05748960528595978,-0.01038523364453307,-0.11852945118626684,0.015666545179606764,-0.016316709870523794,0.0019244199529207507,-0.08726866833130668,-0.012516818204450884,0.27641679425801124,-0.08136861423983936,-0.08402151082548585,0.006020347341230117,-0.015398369415394644,-0.11300439646387223,0.1249213953610722,0.006068798207708562,0.01508846621246184,0.07338428073205412,-0.05411932862733828,-0.15530235868663214,0.12309627263692777,0.10011128555392215,0.07943665053655713,0.107675911471348,0.024834468980265485,-0.186480720082663,0.16118556381591678,-0.1953393349487113,-0.19581043423644678,-0.08697343329208036,1.1790271477572962,1.0494156817099949,0.9372231294875161,1.039077516542434,0.8672189714736204,0.9544567087610006,0.9068033473922795,0.8879964710065125,0.9617184432463827,0.8886473964248032,0.9632615782076531,1.0447329054126404,1.0319046252115458,0.9738015792019258,0.991423626859052,0.8890522367961302,1.03252896746435,1.027015228135353,0.9435321972886889,0.9811850613751851,1.0728613301195926,1.0116202442133493,1.0068607776389722,1.0074307486905467,0.9982079011470937,1.0346684874249739,0.8882059910852513,1.0509252982664627,0.962080444249868,1.0136458805881021,1.033208180865616,0.8750205066089565,1.0195615908162228,0.9701097107045531,0.9543667122434871,0.8659326675556411,1.109129125130258,1.041189942934563,1.0030827334941252,1.0338316684751514,1.0815828569331947,0.983889667556288,1.0066873010273565,0.9266124396679866,1.007685237483473,1.0228016096848829,0.9254886684300158,1.00487693707162,1.0031332817169805,0.9994705883725266
1010.3132779037767,1008.7407536283896,11.386078872823312,0.16057422373183436,0.030039895860348328,-0.15277936673933376,0.03670933295521716,-0.07027698686272017,0.036738799358300774,0.07935121789799592,0.07505244784727944,0.06362461173823576,-0.03898624475173332,-0.0406427708561051,-0.06019267792791989,-0.053375881992788254,-0.01444561829337943,-0.06454868962467158,0.042210803212159954,-0.0635089896985579,0.09762639620904912,0.03294032790563949,-0.13828785706603888,0.12659542439333157,-0.20168345175177144,0.25143601388930537,-0.012119014136655469,0.06140783161413844,0.03961083539666992,0.22372015447192453,0.05112992266301803,0.018891936562059092,-0.016006324158563377,0.024113267949221626,0.06609936768891952,0.09333338087355596,0.0485072148733267,0.02597370058951216,-0.02863237131003086,0.026569992209555613,-0.017796860117987742,-0.02885734475730262,0.12611830812606584,0.04359181605001128,-0.1004461283840963,-0.010465860625762973,-0.08290481116523102,-0.031720957274493276,0.027368724288946256,0.1870482812582788,0.040879208453509584,-0.13488734233168784,0.05180793517019538,1.0710328001463654,0.9957285797568892,0.9653468691228076,1.061368305569771,0.9338721798880947,0.9222167151454581,0.89060168986641,0.9973875915724624,0.9000979020501568,1.0078198147316833,0.9786551914378071,0.9600373541480665,1.0005419330522887,1.1770273553987702,0.9808301765184273,1.0531189167966746,0.9359928081353984,1.0392941144105279,0.9245349627677799,1.0706220437097138,1.0544778017905059,0.9560907228035601,1.0125875727007776,0.9423631932349263,0.9595784976393092,1.0683306934473769,1.0796249094352974,0.9752777305269786,0.9700617918867996,1.0161735433019008,0.9924214098866778,0.9285820577989203,1.0134669310208628,1.02463893044813,0.986900617729445,1.0211139139505654,1.0618499667753254,0.9386344437974374,0.9186202149373565,0.9674250329988666,0.8061615536679781,1.0054482702702465,0.9901375228205365,0.9343291045822231,0.9622543092008538,0.9944681088629901,1.0561049467568684,1.1068168740165003,0.9412406922955087,1.0602232802033784
